ec5_uuid,created_at,uploaded_at,created_by,title,lat_1_Location,long_1_Location,accuracy_1_Location,UTM_Northing_1_Location,UTM_Easting_1_Location,UTM_Zone_1_Location,2_Tree_Number,3_PlantType,4_Tree_Species,5_Height,6_GBH,7_Bark_Photo,8_Leaf_Photo,9_Height_Photo,10_Health_of_the_tre,11_habitat_yesno,12_environmental_str
93431ae8-b013-4436-b892-3939204d98aa,2026-07-10T10:36:46.000Z,2026-07-10T16:45:38.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013642,73.821082,5,2213425,376682,43Q,115,"Tree ","Rain tree",16,303,93431ae8-b013-4436-b892-3939204d98aa_1783679767.jpg,93431ae8-b013-4436-b892-3939204d98aa_1783679782.jpg,93431ae8-b013-4436-b892-3939204d98aa_1783679796.jpg,"Healthy ",Yes,"cutting "
021f6649-bc52-4628-894f-766f4c67330b,2026-07-10T10:41:30.000Z,2026-07-10T16:45:31.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.01362,73.821023,4,2213422,376676,43Q,117,"Tree ","Rain tree",16,299,021f6649-bc52-4628-894f-766f4c67330b_1783680054.jpg,021f6649-bc52-4628-894f-766f4c67330b_1783680071.jpg,021f6649-bc52-4628-894f-766f4c67330b_1783680080.jpg,"Healthy ",Yes,"cutting "
e3a62b38-bb8a-426c-bbca-1890cebad66e,2026-07-10T10:42:51.000Z,2026-07-10T16:45:23.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013582,73.820977,3,2213418,376671,43Q,118,"Tree ","Rain tree",15,230,e3a62b38-bb8a-426c-bbca-1890cebad66e_1783680141.jpg,e3a62b38-bb8a-426c-bbca-1890cebad66e_1783680154.jpg,e3a62b38-bb8a-426c-bbca-1890cebad66e_1783680162.jpg,"Healthy ",Yes,"cutting "
8f00ee63-3649-42ad-9b53-ff72a19915e6,2026-07-10T10:44:37.000Z,2026-07-10T16:45:15.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013574,73.820935,4,2213417,376667,43Q,118,"Tree ","Rain tree",16,153,8f00ee63-3649-42ad-9b53-ff72a19915e6_1783680212.jpg,8f00ee63-3649-42ad-9b53-ff72a19915e6_1783680254.jpg,8f00ee63-3649-42ad-9b53-ff72a19915e6_1783680266.jpg,"Healthy ",Yes,"cutting "
b5bc6726-875c-465c-8d84-a9337383fe7d,2026-07-10T10:46:18.000Z,2026-07-10T16:45:07.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013558,73.820895,3,2213416,376663,43Q,119,"Tree ","Rain tree",15,230,b5bc6726-875c-465c-8d84-a9337383fe7d_1783680335.jpg,b5bc6726-875c-465c-8d84-a9337383fe7d_1783680357.jpg,b5bc6726-875c-465c-8d84-a9337383fe7d_1783680368.jpg,"Healthy ",Yes,"cutting "
f45b3ade-f476-48da-b761-1694b7d49cb5,2026-07-10T10:48:01.000Z,2026-07-10T16:44:59.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013537,73.820848,5,2213413,376658,43Q,120,"Tree ","Rain tree",16,246,f45b3ade-f476-48da-b761-1694b7d49cb5_1783680451.jpg,f45b3ade-f476-48da-b761-1694b7d49cb5_1783680466.jpg,f45b3ade-f476-48da-b761-1694b7d49cb5_1783680472.jpg,"Healthy ",Yes,"cutting "
3c45a20b-4769-46b9-8a47-ed37230d74ff,2026-07-10T10:50:38.000Z,2026-07-10T16:44:51.000Z,kishorsurwade20@gmail.com,"Raintree Healthy",20.013496,73.820751,4,2213409,376648,43Q,121,"Tree ",Raintree,15,146,3c45a20b-4769-46b9-8a47-ed37230d74ff_1783680606.jpg,3c45a20b-4769-46b9-8a47-ed37230d74ff_1783680622.jpg,3c45a20b-4769-46b9-8a47-ed37230d74ff_1783680630.jpg,"Healthy ",Yes,"cutting "
e9d73c0c-1ff3-4676-a0ca-f8ee2573de89,2026-07-10T10:52:38.000Z,2026-07-10T16:44:43.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013493,73.820708,4,2213408,376643,43Q,123,"Tree ","Rain tree",15,280,e9d73c0c-1ff3-4676-a0ca-f8ee2573de89_1783680691.jpg,e9d73c0c-1ff3-4676-a0ca-f8ee2573de89_1783680743.jpg,e9d73c0c-1ff3-4676-a0ca-f8ee2573de89_1783680749.jpg,"Healthy ",Yes,"cutting "
c11601d1-910f-437d-b9f4-580399484518,2026-07-10T10:54:09.000Z,2026-07-10T16:44:35.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013463,73.820656,4,2213405,376638,43Q,124,"Tree ","Rain tree",16,260,c11601d1-910f-437d-b9f4-580399484518_1783680817.jpg,c11601d1-910f-437d-b9f4-580399484518_1783680834.jpg,c11601d1-910f-437d-b9f4-580399484518_1783680840.jpg,"Healthy ",Yes,"cutting "
04dedd03-d270-4ce5-ba02-4c55b41f60a0,2026-07-10T11:07:25.000Z,2026-07-10T16:44:27.000Z,kishorsurwade20@gmail.com,"Raintree Healthy",20.013323,73.820387,3,2213390,376609,43Q,125,"Tree ",Raintree,15,290,04dedd03-d270-4ce5-ba02-4c55b41f60a0_1783681607.jpg,04dedd03-d270-4ce5-ba02-4c55b41f60a0_1783681617.jpg,04dedd03-d270-4ce5-ba02-4c55b41f60a0_1783681632.jpg,"Healthy ",Yes,"cutting "
ad6c1d51-eee6-49f5-a701-a6058f7664df,2026-07-10T11:10:14.000Z,2026-07-10T16:44:19.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013325,73.820333,4,2213390,376604,43Q,126,"Tree ","Rain tree",15,160,ad6c1d51-eee6-49f5-a701-a6058f7664df_1783681785.jpg,ad6c1d51-eee6-49f5-a701-a6058f7664df_1783681795.jpg,ad6c1d51-eee6-49f5-a701-a6058f7664df_1783681806.jpg,"Healthy ",Yes,"cutting "
0cb06e3d-f917-4451-9bec-b34cb649056c,2026-07-10T11:13:05.000Z,2026-07-10T16:44:11.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013356,73.820316,4,2213394,376602,43Q,127,"Tree ","Rain tree",13,278,0cb06e3d-f917-4451-9bec-b34cb649056c_1783681957.jpg,0cb06e3d-f917-4451-9bec-b34cb649056c_1783681969.jpg,0cb06e3d-f917-4451-9bec-b34cb649056c_1783681976.jpg,"Healthy ",Yes,"cutting "
c7c23ae0-33a4-48a9-a079-df8d9d5835dd,2026-07-10T11:14:40.000Z,2026-07-10T16:44:03.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013224,73.820179,3,2213379,376588,43Q,128,"Tree ","Rain tree",15,335,c7c23ae0-33a4-48a9-a079-df8d9d5835dd_1783682045.jpg,c7c23ae0-33a4-48a9-a079-df8d9d5835dd_1783682065.jpg,c7c23ae0-33a4-48a9-a079-df8d9d5835dd_1783682072.jpg,"Healthy ",Yes,"cutting "
6577ce43-9f4e-4c28-b3b5-17efc5183fb1,2026-07-10T11:16:30.000Z,2026-07-10T16:43:55.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013225,73.820145,5,2213379,376584,43Q,129,"Tree ","Rain tree",16,300,6577ce43-9f4e-4c28-b3b5-17efc5183fb1_1783682126.jpg,6577ce43-9f4e-4c28-b3b5-17efc5183fb1_1783682173.jpg,6577ce43-9f4e-4c28-b3b5-17efc5183fb1_1783682181.jpg,"Healthy ",Yee,"cutting "
055c8185-d80f-4a39-8a99-bfb79c6893f1,2026-07-10T11:18:17.000Z,2026-07-10T16:43:47.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.013176,73.820095,4,2213374,376579,43Q,130,"Tree ","Rain tree",10,200,055c8185-d80f-4a39-8a99-bfb79c6893f1_1783682241.jpg,055c8185-d80f-4a39-8a99-bfb79c6893f1_1783682279.jpg,055c8185-d80f-4a39-8a99-bfb79c6893f1_1783682287.jpg,"Healthy ",Yes,"cutting "
c05c384e-9834-4d37-b733-3effa975daba,2026-07-04T07:51:15.000Z,2026-07-06T12:06:54.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy , Cut",20.012601,73.820113,4,2213310,376580,43Q,1,"Tree ","Rain tree",10,192,c05c384e-9834-4d37-b733-3effa975daba_1783151339.jpg,c05c384e-9834-4d37-b733-3effa975daba_1783151398.jpg,c05c384e-9834-4d37-b733-3effa975daba_1783151408.jpg,"Healthy , Cut",No,"cutting "
b286f7d6-08ba-4fba-b4df-0be8b3627d24,2026-07-04T07:54:35.000Z,2026-07-06T11:54:01.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012589,73.820217,5,2213309,376591,43Q,2,"Tree ","Coconut tree",7,89,b286f7d6-08ba-4fba-b4df-0be8b3627d24_1783151582.jpg,b286f7d6-08ba-4fba-b4df-0be8b3627d24_1783151612.jpg,b286f7d6-08ba-4fba-b4df-0be8b3627d24_1783151635.jpg,"Healthy ",No,"soil removal "
4fcb25d5-ee8d-4b74-953d-b4cafb7e3ba4,2026-07-04T07:59:27.000Z,2026-07-06T11:53:53.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012589,73.820183,4,2213309,376588,43Q,3,"Tree ","Rain tree",9,133,4fcb25d5-ee8d-4b74-953d-b4cafb7e3ba4_1783151854.jpg,4fcb25d5-ee8d-4b74-953d-b4cafb7e3ba4_1783151907.jpg,4fcb25d5-ee8d-4b74-953d-b4cafb7e3ba4_1783151943.jpg,"Healthy ",No,"cutting "
5fe53e91-ce2b-4f02-ba3c-682ac7b8c491,2026-07-04T08:01:51.000Z,2026-07-06T11:53:45.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012601,73.820236,3,2213310,376593,43Q,4,"Tree ","Coconut tree",8,88,5fe53e91-ce2b-4f02-ba3c-682ac7b8c491_1783152032.jpg,5fe53e91-ce2b-4f02-ba3c-682ac7b8c491_1783152068.jpg,5fe53e91-ce2b-4f02-ba3c-682ac7b8c491_1783152090.jpg,"Healthy ",No,"soil removal "
56adbc2e-58a0-4f6f-8a3a-e66b27f0b533,2026-07-04T08:06:39.000Z,2026-07-06T11:53:37.000Z,kishorsurwade20@gmail.com,"Moringo Healthy",20.012604,73.820291,4,2213310,376599,43Q,5,"Tree ",Moringo,8,216,56adbc2e-58a0-4f6f-8a3a-e66b27f0b533_1783152209.jpg,56adbc2e-58a0-4f6f-8a3a-e66b27f0b533_1783152326.jpg,56adbc2e-58a0-4f6f-8a3a-e66b27f0b533_1783152372.jpg,"Healthy ",No,"cutting "
5376f648-604d-435e-893b-67d321fa5470,2026-07-04T08:08:55.000Z,2026-07-06T11:53:29.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012597,73.820346,4,2213310,376605,43Q,6,"Tree ","Rain tree",11,125,5376f648-604d-435e-893b-67d321fa5470_1783152486.jpg,5376f648-604d-435e-893b-67d321fa5470_1783152503.jpg,5376f648-604d-435e-893b-67d321fa5470_1783152521.jpg,"Healthy ",No,"cutting "
c424ab34-fe74-4a64-8a7e-6f23e076fec4,2026-07-04T08:11:31.000Z,2026-07-06T11:53:21.000Z,kishorsurwade20@gmail.com,"Moringo Healthy",20.012612,73.820385,4,2213311,376609,43Q,7,"Tree ",Moringo,8,298,c424ab34-fe74-4a64-8a7e-6f23e076fec4_1783152607.jpg,c424ab34-fe74-4a64-8a7e-6f23e076fec4_1783152621.jpg,c424ab34-fe74-4a64-8a7e-6f23e076fec4_1783152658.jpg,"Healthy ",No,"cutting "
32c87a2b-bede-4f01-b719-7df5344ebb46,2026-07-04T08:13:53.000Z,2026-07-04T09:55:46.000Z,kishorsurwade20@gmail.com,"Moringo Healthy",20.012613,73.820442,4,2213311,376615,43Q,8,"Tree ",Moringo,8,214,32c87a2b-bede-4f01-b719-7df5344ebb46_1783152757.jpg,32c87a2b-bede-4f01-b719-7df5344ebb46_1783152784.jpg,32c87a2b-bede-4f01-b719-7df5344ebb46_1783152809.jpg,"Healthy ",No,"pollution damage "
481e5efb-acf6-4fd3-84f2-5df02bb9c33e,2026-07-04T08:27:19.000Z,2026-07-04T09:55:41.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.01265,73.820687,4,2213315,376640,43Q,14,"Tree ",Moringo,8,169,481e5efb-acf6-4fd3-84f2-5df02bb9c33e_1783153585.jpg,481e5efb-acf6-4fd3-84f2-5df02bb9c33e_1783153600.jpg,481e5efb-acf6-4fd3-84f2-5df02bb9c33e_1783153626.jpg,"Healthy ",Yes,"cutting "
23749d90-da97-4837-a672-2272b97e1a45,2026-07-04T08:16:12.000Z,2026-07-04T09:55:39.000Z,kishorsurwade20@gmail.com,"Guava Healthy",20.012628,73.820517,4,2213313,376623,43Q,9,"Tree ",Guava,3,20,23749d90-da97-4837-a672-2272b97e1a45_1783152931.jpg,23749d90-da97-4837-a672-2272b97e1a45_1783152941.jpg,23749d90-da97-4837-a672-2272b97e1a45_1783152954.jpg,"Healthy ",No,"cutting "
5e3e13db-873f-43c8-9de5-dccbdf5396ad,2026-07-04T08:29:19.000Z,2026-07-04T09:55:33.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012663,73.820738,4,2213317,376646,43Q,16,"Tree ",Coconut,12,115,5e3e13db-873f-43c8-9de5-dccbdf5396ad_1783153704.jpg,5e3e13db-873f-43c8-9de5-dccbdf5396ad_1783153728.jpg,5e3e13db-873f-43c8-9de5-dccbdf5396ad_1783153750.jpg,"Healthy ",Yes,"cutting "
60197f5d-b525-4c51-9044-07a3bcdb5715,2026-07-04T08:18:48.000Z,2026-07-04T09:55:31.000Z,kishorsurwade20@gmail.com,"Moringo Healthy",20.012634,73.820532,4,2213314,376624,43Q,10,"Tree ",Moringo,9,138,60197f5d-b525-4c51-9044-07a3bcdb5715_1783153058.jpg,60197f5d-b525-4c51-9044-07a3bcdb5715_1783153086.jpg,60197f5d-b525-4c51-9044-07a3bcdb5715_1783153116.jpg,"Healthy ",No,"cutting "
ac0b6d3e-7598-4368-80dc-c12cdbb5a5be,2026-07-04T08:31:23.000Z,2026-07-04T09:55:25.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012709,73.820749,4,2213322,376647,43Q,17,"Tree ",Moringo,10,169,ac0b6d3e-7598-4368-80dc-c12cdbb5a5be_1783153844.jpg,ac0b6d3e-7598-4368-80dc-c12cdbb5a5be_1783153858.jpg,ac0b6d3e-7598-4368-80dc-c12cdbb5a5be_1783153873.jpg,"Healthy ",Yes,"cutting "
6328d4b7-4d1b-4e33-a827-28080c83c881,2026-07-04T08:22:07.000Z,2026-07-04T09:55:22.000Z,kishorsurwade20@gmail.com,"Moringo Healthy",20.012649,73.820549,4,2213315,376626,43Q,11,"Tree ",Moringo,9,190,6328d4b7-4d1b-4e33-a827-28080c83c881_1783153212.jpg,6328d4b7-4d1b-4e33-a827-28080c83c881_1783153260.jpg,6328d4b7-4d1b-4e33-a827-28080c83c881_1783153283.jpg,"Healthy ",No,"cutting "
206e65e5-53ae-4d8d-b7ec-520d4223fead,2026-07-04T08:34:19.000Z,2026-07-04T09:55:15.000Z,pawarprashik78@gmail.com,"Rain tree Healthy",20.012741,73.820992,5,2213325,376672,43Q,20,"Tree ","Rain tree",9,200,206e65e5-53ae-4d8d-b7ec-520d4223fead_1783154015.jpg,206e65e5-53ae-4d8d-b7ec-520d4223fead_1783154034.jpg,206e65e5-53ae-4d8d-b7ec-520d4223fead_1783154051.jpg,"Healthy ",Yes,"cutting "
6623c963-3c1c-48a9-adaf-6976d6bd27d4,2026-07-04T08:24:39.000Z,2026-07-06T12:08:26.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012673,73.820623,4,2213318,376634,43Q,12,"Tree ","Rain tree",7,129,6623c963-3c1c-48a9-adaf-6976d6bd27d4_1783153394.jpg,6623c963-3c1c-48a9-adaf-6976d6bd27d4_1783153427.jpg,6623c963-3c1c-48a9-adaf-6976d6bd27d4_1783153464.jpg,"Healthy ",No,"cutting "
e4647f20-9527-4abb-9261-78ebf6d99562,2026-07-04T08:37:06.000Z,2026-07-04T09:55:06.000Z,pawarprashik78@gmail.com,"Coconut Cut",20.012717,73.82109,5,2213322,376683,43Q,21,"Tree ",Coconut,3,116,e4647f20-9527-4abb-9261-78ebf6d99562_1783154182.jpg,e4647f20-9527-4abb-9261-78ebf6d99562_1783154193.jpg,e4647f20-9527-4abb-9261-78ebf6d99562_1783154215.jpg,Cut,No,"cutting "
691102bf-b30d-40e3-b529-1820531da9e9,2026-07-04T08:26:44.000Z,2026-07-04T09:55:04.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012667,73.820662,4,2213317,376638,43Q,13,"Tree ","Coconut tree",10,96,691102bf-b30d-40e3-b529-1820531da9e9_1783153554.jpg,691102bf-b30d-40e3-b529-1820531da9e9_1783153569.jpg,691102bf-b30d-40e3-b529-1820531da9e9_1783153592.jpg,"Healthy ",No,"cutting "
e49383ba-36ca-4863-9bc3-6324a4fe72d1,2026-07-04T08:39:25.000Z,2026-07-04T09:54:58.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012731,73.821072,5,2213324,376681,43Q,22,"Tree ",Coconut,9,110,e49383ba-36ca-4863-9bc3-6324a4fe72d1_1783154311.jpg,e49383ba-36ca-4863-9bc3-6324a4fe72d1_1783154331.jpg,e49383ba-36ca-4863-9bc3-6324a4fe72d1_1783154356.jpg,"Healthy ",No,"cutting "
f9c61c4f-3662-480f-9f81-872e578600af,2026-07-04T08:29:20.000Z,2026-07-04T09:54:56.000Z,kishorsurwade20@gmail.com,"Moringo Healthy",20.012695,73.820703,4,2213320,376642,43Q,15,"Tree ",Moringo,9,210,f9c61c4f-3662-480f-9f81-872e578600af_1783153683.jpg,f9c61c4f-3662-480f-9f81-872e578600af_1783153729.jpg,f9c61c4f-3662-480f-9f81-872e578600af_1783153746.jpg,"Healthy ",No,"cutting "
ecb0c6b5-1a2f-4b29-985d-620969b1d08b,2026-07-04T08:42:33.000Z,2026-07-04T09:54:50.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012732,73.821101,5,2213324,376684,43Q,23,"Tree ",Moringo,10,258,ecb0c6b5-1a2f-4b29-985d-620969b1d08b_1783154506.jpg,ecb0c6b5-1a2f-4b29-985d-620969b1d08b_1783154529.jpg,ecb0c6b5-1a2f-4b29-985d-620969b1d08b_1783154544.jpg,"Healthy ",Yes,"cutting "
18fe4389-6668-4dc5-a617-3dad4036f1a7,2026-07-04T08:32:43.000Z,2026-07-04T09:54:48.000Z,kishorsurwade20@gmail.com,"Moringo Healthy",20.012718,73.820875,4,2213323,376660,43Q,18,"Tree ",Moringo,9,208,18fe4389-6668-4dc5-a617-3dad4036f1a7_1783153903.jpg,18fe4389-6668-4dc5-a617-3dad4036f1a7_1783153932.jpg,18fe4389-6668-4dc5-a617-3dad4036f1a7_1783153948.jpg,"Healthy ",No,"cutting "
a17dba28-afb6-4be1-8f47-ff77b0c85492,2026-07-04T08:44:47.000Z,2026-07-04T09:54:42.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012783,73.821126,4,2213330,376686,43Q,24,"Tree ",Coconut,5,103,a17dba28-afb6-4be1-8f47-ff77b0c85492_1783154629.jpg,a17dba28-afb6-4be1-8f47-ff77b0c85492_1783154642.jpg,a17dba28-afb6-4be1-8f47-ff77b0c85492_1783154675.jpg,"Healthy ",No,"cutting "
3abb05c7-f8f1-42c2-9f08-340352fd91a3,2026-07-04T08:37:37.000Z,2026-07-04T09:54:40.000Z,kishorsurwade20@gmail.com,"Moringo Healthy , Cut",20.012707,73.820951,4,2213321,376668,43Q,19,"Tree ",Moringo,8,197,3abb05c7-f8f1-42c2-9f08-340352fd91a3_1783154099.jpg,3abb05c7-f8f1-42c2-9f08-340352fd91a3_1783154137.jpg,3abb05c7-f8f1-42c2-9f08-340352fd91a3_1783154239.jpg,"Healthy , Cut",No,"cutting "
77068bd8-edc2-4dbc-8a46-35bf69c8f1b0,2026-07-04T08:46:16.000Z,2026-07-04T09:54:34.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.01278,73.821202,4,2213329,376694,43Q,25,"Tree ",Moringo,10,196,77068bd8-edc2-4dbc-8a46-35bf69c8f1b0_1783154743.jpg,77068bd8-edc2-4dbc-8a46-35bf69c8f1b0_1783154755.jpg,77068bd8-edc2-4dbc-8a46-35bf69c8f1b0_1783154767.jpg,"Healthy ",Yes,"cutting "
07ecbf37-bdbf-456f-8a9c-4a28b1fc685d,2026-07-04T08:49:42.000Z,2026-07-06T12:09:38.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.01273,73.821229,4,2213324,376697,43Q,27,"Tree ","Rain tree",8,225,07ecbf37-bdbf-456f-8a9c-4a28b1fc685d_1783154906.jpg,07ecbf37-bdbf-456f-8a9c-4a28b1fc685d_1783154960.jpg,07ecbf37-bdbf-456f-8a9c-4a28b1fc685d_1783154971.jpg,"Healthy ",No,"cutting "
3a953675-8d66-4ea7-859a-fc9e8605e747,2026-07-04T08:47:52.000Z,2026-07-04T09:54:27.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012768,73.821199,4,2213328,376694,43Q,26,"Tree ",Coconut,9,111,3a953675-8d66-4ea7-859a-fc9e8605e747_1783154826.jpg,3a953675-8d66-4ea7-859a-fc9e8605e747_1783154837.jpg,3a953675-8d66-4ea7-859a-fc9e8605e747_1783154861.jpg,"Healthy ",Yes,"cutting "
9b5057c0-8897-4d0a-ae9f-44be15c0e864,2026-07-04T09:15:50.000Z,2026-07-06T12:07:42.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012743,73.821301,3,2213325,376705,43Q,28,"Tree ","Rain tree",7,128,9b5057c0-8897-4d0a-ae9f-44be15c0e864_1783156497.jpg,9b5057c0-8897-4d0a-ae9f-44be15c0e864_1783156520.jpg,9b5057c0-8897-4d0a-ae9f-44be15c0e864_1783156539.jpg,"Healthy ",No,"cutting "
ef037ed0-fe6c-4d02-921b-9e1daec194c2,2026-07-04T08:49:22.000Z,2026-07-04T09:54:19.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012756,73.821253,4,2213326,376700,43Q,27,"Tree ",Coconut,11,106,ef037ed0-fe6c-4d02-921b-9e1daec194c2_1783154921.jpg,ef037ed0-fe6c-4d02-921b-9e1daec194c2_1783154929.jpg,ef037ed0-fe6c-4d02-921b-9e1daec194c2_1783154953.jpg,"Healthy ",Yes,"cutting "
d3c75ff7-d5cf-495d-9778-d1d924470918,2026-07-04T09:19:22.000Z,2026-07-06T11:58:49.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012767,73.821334,4,2213328,376708,43Q,30,"Tree ","Rain tree",7,140,d3c75ff7-d5cf-495d-9778-d1d924470918_1783156716.jpg,d3c75ff7-d5cf-495d-9778-d1d924470918_1783156739.jpg,d3c75ff7-d5cf-495d-9778-d1d924470918_1783156750.jpg,"Healthy ",No,"cutting "
8635c785-4a53-46d7-b92f-a013206092c2,2026-07-04T09:15:53.000Z,2026-07-04T09:54:11.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012705,73.821286,4,2213321,376703,43Q,29,"Tree ",Coconut,10,101,8635c785-4a53-46d7-b92f-a013206092c2_1783156521.jpg,8635c785-4a53-46d7-b92f-a013206092c2_1783156530.jpg,8635c785-4a53-46d7-b92f-a013206092c2_1783156545.jpg,"Healthy ",No,"cutting "
af8b1899-f308-42ca-8fe1-72dfcabee0fb,2026-07-04T09:22:09.000Z,2026-07-06T11:58:03.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012801,73.821497,3,2213331,376725,43Q,33,"Tree ","Rain tree",7,197,af8b1899-f308-42ca-8fe1-72dfcabee0fb_1783156866.jpg,af8b1899-f308-42ca-8fe1-72dfcabee0fb_1783156891.jpg,af8b1899-f308-42ca-8fe1-72dfcabee0fb_1783156913.jpg,"Healthy ",No,"cutting "
dc18315e-0f09-4d8f-acae-a1b487c4c5d4,2026-07-04T09:18:10.000Z,2026-07-04T09:54:03.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.01272,73.821341,7,2213322,376709,43Q,31,"Tree ",Moringo,12,167,dc18315e-0f09-4d8f-acae-a1b487c4c5d4_1783156657.jpg,dc18315e-0f09-4d8f-acae-a1b487c4c5d4_1783156666.jpg,dc18315e-0f09-4d8f-acae-a1b487c4c5d4_1783156683.jpg,"Healthy ",Yes,"cutting "
1e7e4328-f235-4df2-9822-ee2ef0ab0f8c,2026-07-04T09:24:02.000Z,2026-07-06T11:57:16.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012817,73.821575,4,2213333,376733,43Q,35,"Tree ","Rain tree",8,237,1e7e4328-f235-4df2-9822-ee2ef0ab0f8c_1783157004.jpg,1e7e4328-f235-4df2-9822-ee2ef0ab0f8c_1783157014.jpg,1e7e4328-f235-4df2-9822-ee2ef0ab0f8c_1783157031.jpg,"Healthy ",No,"cutting "
fdbed119-4f6b-4932-9c92-f93496f585a5,2026-07-04T09:21:00.000Z,2026-07-04T09:53:55.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.01287,73.821483,3,2213339,376724,43Q,32,"Tree ",Moringo,13,210,fdbed119-4f6b-4932-9c92-f93496f585a5_1783156826.jpg,fdbed119-4f6b-4932-9c92-f93496f585a5_1783156838.jpg,fdbed119-4f6b-4932-9c92-f93496f585a5_1783156851.jpg,"Healthy ",Yes,"cutting "
047aa3e4-faa9-4fa3-b740-8ff5674e3937,2026-07-04T09:26:16.000Z,2026-07-06T11:56:26.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012847,73.821675,4,2213336,376744,43Q,38,"Tree ","Rain tree",8,174,047aa3e4-faa9-4fa3-b740-8ff5674e3937_1783157125.jpg,047aa3e4-faa9-4fa3-b740-8ff5674e3937_1783157156.jpg,047aa3e4-faa9-4fa3-b740-8ff5674e3937_1783157165.jpg,"Healthy ",No,"cutting "
441ed9da-ab54-4d69-ab9a-c24919c06129,2026-07-04T09:22:43.000Z,2026-07-04T09:53:47.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012809,73.821553,5,2213332,376731,43Q,34,"Tree ",Coconut,7,88,441ed9da-ab54-4d69-ab9a-c24919c06129_1783156928.jpg,441ed9da-ab54-4d69-ab9a-c24919c06129_1783156936.jpg,441ed9da-ab54-4d69-ab9a-c24919c06129_1783156951.jpg,"Healthy ",No,"cutting "
53118b19-b6c8-4174-95ae-c5a793d27fe2,2026-07-04T09:28:31.000Z,2026-07-04T09:53:44.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012857,73.821723,4,2213337,376749,43Q,39,"Tree ","Coconut tree",10,88,53118b19-b6c8-4174-95ae-c5a793d27fe2_1783157253.jpg,53118b19-b6c8-4174-95ae-c5a793d27fe2_1783157268.jpg,53118b19-b6c8-4174-95ae-c5a793d27fe2_1783157301.jpg,"Healthy ",No,"cutting "
76bb57eb-1c47-4ad8-a369-a8cfe6ed5d08,2026-07-04T09:24:11.000Z,2026-07-04T09:53:40.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012798,73.821601,4,2213331,376736,43Q,36,"Tree ",Moringo,6,175,76bb57eb-1c47-4ad8-a369-a8cfe6ed5d08_1783157019.jpg,76bb57eb-1c47-4ad8-a369-a8cfe6ed5d08_1783157028.jpg,76bb57eb-1c47-4ad8-a369-a8cfe6ed5d08_1783157043.jpg,"Healthy ",No,"cutting "
